58,1.58707,1.61929,0.0138199,0.231985,1.71062,1.71987,0.145724,0.0749587,1.72371,1.71221,0.0137898,0.00566458,1.892,2.07568,-0.00137611,-0.0966804,1.77573,2.22302,-0.0216959,-0.0299286,2.07834,2.35023,-0.102217,0.0578491,2.3301,2.33997,-0.0698661,0.146081,2.3942,2.34643,0.256721,-0.177169,1.75309,1.04596,59.7639,0,-1
59,1.51535,1.58276,-0.0475025,0.0819421,1.83149,1.72855,0.0242592,-0.0706656,1.83029,1.77118,0.103322,0.0602189,1.74511,1.93726,-0.0145361,-0.0306237,1.91721,2.00517,0.0320184,0.0107152,2.30866,2.36469,0.0662928,0.170517,2.33144,2.26338,0.0802485,-0.0465516,2.25827,2.27452,0.0118164,0.00305114,1.93007,1.1234,60.1469,0,-1
60,1.49851,1.73136,0.00920321,0.0495117,1.68673,1.60386,0.0482484,-0.144932,1.72852,1.941,0.0176343,0.0404481,1.95946,2.05979,0.107884,0.0902159,2.14425,2.23671,-0.0389959,0.123222,2.29092,2.12872,-0.0428975,-0.0741857,2.48378,2.34726,0.0147933,0.0995661,2.3649,2.32859,-0.015566,0.0653879,1.89708,1.10273,60.9324,0,-1
61,1.6235,1.49031,0.0553279,0.0204924,1.68345,1.68713,-0.0983335,-0.0446832,1.79226,1.66693,-0.0225172,-0.17598,2.02728,1.96467,-0.0326723,-0.0049126,1.93885,2.12398,-0.0476034,0.121175,2.16564,2.23181,0.0832657,-0.0325506,2.34467,2.3987,-0.0494517,0.0131827,2.49249,2.37405,-0.0499676,0.0549754,1.91794,1.10811,59.4038,0,-1
62,1.67074,1.57046,0.175867,0.0739023,1.69128,1.68976,-0.047078,-0.0515038,1.68287,1.69317,-0.0973281,0.0284502,1.78613,2.06641,-0.130959,0.0114589,2.06563,1.96231,-0.0143588,0.00212766,2.14582,2.34839,0.129059,0.126854,2.26648,2.49807,0.102193,-0.0305063,2.37798,2.45959,0.0562117,-0.016859,1.99669,1.06201,59.7483,0,-1
63,1.51102,1.68203,-0.0311972,-0.093295,1.61274,1.83316,0.0400225,0.07786,1.67579,1.6669,0.0526467,0.0196827,1.92801,1.92551,-0.07387,0.0549605,1.91756,2.20267,-0.0663906,-0.131333,2.26057,2.42337,-0.127316,-0.0229641,2.44753,2.47421,0.0366721,-0.0595447,2.39449,2.19018,-0.116929,0.23679,1.90925,1.17247,59.6594,0,-1
64,1.53551,1.7547,0.0104714,-0.061393,1.64758,1.75002,0.0740738,-0.0341617,1.87157,1.76055,-0.114223,0.0779184,1.87005,2.00285,0.111766,0.117199,2.0132,2.09588,0.0362702,0.162256,2.0995,2.36784,-0.0711139,0.0717668,2.36522,2.54313,0.0991585,-0.0153346,2.34703,2.22069,-0.0817046,-0.046918,2.05732,0.922134,60.6197,0,-1
65,1.64536,1.59726,0.103355,0.053792,1.56855,1.80812,0.077096,-0.00420036,1.62431,1.67138,0.00862486,0.0367728,1.83551,1.92841,-0.034979,-0.108125,1.94388,2.10041,-0.170836,0.130425,2.04098,2.40951,-0.00676281,-0.0345631,2.25772,2.44566,-0.031221,0.085014,2.37958,2.32123,0.0645273,0.0892288,1.98032,1.14034,59.2888,0,-1
66,1.53431,1.58064,0.0857204,0.00845405,1.74399,1.66158,-0.0353053,-0.0144538,1.76565,1.79541,0.0015567,-0.00250163,1.87802,1.85631,0.0282688,-0.0708507,1.90104,2.15713,-0.00820492,-0.0450501,2.30863,2.26687,0.115311,-0.0102205,2.40103,2.42136,0.0873687,-0.11966,2.29547,2.29943,0.0101043,0.0318464,1.84178,1.12769,59.3827,0,-1
67,1.50576,1.61994,-0.271769,-0.122351,1.72145,1.67736,0.0148395,-0.135134,1.66737,1.75871,0.0399584,0.117256,2.01674,2.07996,0.0142582,0.14469,2.04717,1.89043,-0.11524,-0.0203559,2.05682,2.41301,0.0674495,-0.0912265,2.41423,2.33626,-0.00505873,0.0154176,2.45506,2.21977,-0.0240293,0.00820523,1.81839,0.801107,58.3226,0,-1
68,1.50149,1.69112,0.0188525,0.108764,1.68384,1.74393,-0.0277276,0.0327889,2.01855,1.88746,0.0430633,0.00640812,1.87749,1.98049,0.0152197,0.112343,1.99996,2.09423,-0.00667141,-0.0173686,2.30947,2.36886,-0.16007,-0.00349852,2.39722,2.45001,0.0843307,0.00759275,2.38743,2.33111,-0.069397,-0.0391117,1.86591,0.962804,60.3469,0,-1
